배출구명,측정일자,기상,기온℃,습도％,기압mmHg,풍향,풍속m／sec,가스속도m／s,가스온도℃,수분함량％,실측산소농도％,표준산소농도％,배출가스유량S㎥／min,오염물질,농도,배출허용기준농도,배출허용기준체크,측정업체
#A2020265,2.02501E+11,맑음,2,41,768.3,남서,3,2.1,17,2.43,0,0,2.1,황산화물,0,140,,보아스환경기술
#A2020265,2.02501E+11,맑음,2,41,768.3,남서,3,2.1,17,2.43,0,0,2.1,염화수소,0,3,,보아스환경기술
#A2020265,2.02501E+11,맑음,2,41,768.3,남서,3,2.1,17,2.43,0,0,2.1,불소화합물(F로서),0,2,,보아스환경기술
#A2020265,2.02501E+11,맑음,2,41,768.3,남서,3,2.1,17,2.43,0,0,2.1,구리화합물(Cu로서),0.034,4,,보아스환경기술
#A2020265,2.02501E+11,맑음,2,41,768.3,남서,3,2.1,17,2.43,0,0,2.1,크롬화합물(Cr로서),0,0.4,,보아스환경기술
#A2020265,2.02501E+11,맑음,2,41,768.3,남서,3,2.1,17,2.43,0,0,2.1,니켈 및 그 화합물,0,1,,보아스환경기술
#A2020265,2.02501E+11,맑음,2,41,768.3,남서,3,2.1,17,2.43,0,0,2.1,아연화합물(Zn로서),0.067,4,,보아스환경기술
#A2020265,2.02501E+11,맑음,2,41,768.3,남서,3,2.1,17,2.43,0,0,2.1,벤젠,0,2.9,,보아스환경기술
#A2020266,2.02501E+11,맑음,4.2,45,768.9,북,3.3,1.48,17,1.75,0,0,19.8,먼지,9,21,,보아스환경기술
#A2020266,2.02501E+11,맑음,4.2,45,768.9,북,3.3,1.48,17,1.75,0,0,19.8,황산화물,0,140,,보아스환경기술
#A2020266,2.02501E+11,맑음,4.2,45,768.9,북,3.3,1.48,17,1.75,0,0,19.8,염화수소,0.1,3,,보아스환경기술
#A2020266,2.02501E+11,맑음,4.2,45,768.9,북,3.3,1.48,17,1.75,0,0,19.8,불소화합물(F로서),0,2,,보아스환경기술
#A2020266,2.02501E+11,맑음,4.2,45,768.9,북,3.3,1.48,17,1.75,0,0,19.8,구리화합물(Cu로서),0,4,,보아스환경기술
#A2020266,2.02501E+11,맑음,4.2,45,768.9,북,3.3,1.48,17,1.75,0,0,19.8,크롬화합물(Cr로서),0,0.4,,보아스환경기술
#A2020266,2.02501E+11,맑음,4.2,45,768.9,북,3.3,1.48,17,1.75,0,0,19.8,니켈 및 그 화합물,0,1,,보아스환경기술
#A2020266,2.02501E+11,맑음,4.2,45,768.9,북,3.3,1.48,17,1.75,0,0,19.8,아연화합물(Zn로서),0.584,4,,보아스환경기술
#A2020266,2.02501E+11,맑음,4.2,45,768.9,북,3.3,1.48,17,1.75,0,0,19.8,벤젠,0,2.9,,보아스환경기술
#A2020289,2.02501E+11,맑음,4,47,770.1,북서,3,2.16,33,5.45,0,0,2,먼지,0.9,21,,보아스환경기술
#A2020289,2.02501E+11,맑음,4,47,770.1,북서,3,2.16,33,5.45,0,0,2,황산화물,0,140,,보아스환경기술
#A2020289,2.02501E+11,맑음,4,47,770.1,북서,3,2.16,33,5.45,0,0,2,염화수소,0.1,3,,보아스환경기술
#A2020289,2.02501E+11,맑음,4,47,770.1,북서,3,2.16,33,5.45,0,0,2,불소화합물(F로서),0,2,,보아스환경기술
#A2020289,2.02501E+11,맑음,4,47,770.1,북서,3,2.16,33,5.45,0,0,2,암모니아,0,30,,보아스환경기술
#A2020289,2.02501E+11,맑음,4,47,770.1,북서,3,2.16,33,5.45,0,0,2,구리화합물(Cu로서),0,4,,보아스환경기술
#A2020289,2.02501E+11,맑음,4,47,770.1,북서,3,2.16,33,5.45,0,0,2,크롬화합물(Cr로서),0.029,0.4,,보아스환경기술
#A2020289,2.02501E+11,맑음,4,47,770.1,북서,3,2.16,33,5.45,0,0,2,납화합물(Pb로서),0.04,0.39,,보아스환경기술
#A2020289,2.02501E+11,맑음,4,47,770.1,북서,3,2.16,33,5.45,0,0,2,카드뮴화합물(Cd로서),0.008,0.1,,보아스환경기술
#A2020289,2.02501E+11,맑음,4,47,770.1,북서,3,2.16,33,5.45,0,0,2,니켈 및 그 화합물,0.029,1,,보아스환경기술
#A2020289,2.02501E+11,맑음,4,47,770.1,북서,3,2.16,33,5.45,0,0,2,아연화합물(Zn로서),0.796,4,,보아스환경기술
#A2020289,2.02501E+11,맑음,4,47,770.1,북서,3,2.16,33,5.45,0,0,2,비소화합물(As로서),0.012,0.25,,보아스환경기술
#A2020289,2.02501E+11,맑음,4,47,770.1,북서,3,2.16,33,5.45,0,0,2,수은화합물(Hg로서),0.00232,0.1,,보아스환경기술
#A2020289,2.02501E+11,맑음,4,47,770.1,북서,3,2.16,33,5.45,0,0,2,벤젠,0,2.9,,보아스환경기술
#A2110201,2.02501E+11,맑음,7,62,769.2,북,3,3.41,33,4.92,0,0,104.9,먼지,2,21,,보아스환경기술
#A2110201,2.02501E+11,맑음,7,62,769.2,북,3,3.41,33,4.92,0,0,104.9,황산화물,0,140,,보아스환경기술
#A2110201,2.02501E+11,맑음,7,62,769.2,북,3,3.41,33,4.92,0,0,104.9,염화수소,0,3,,보아스환경기술
#A2110201,2.02501E+11,맑음,7,62,769.2,북,3,3.41,33,4.92,0,0,104.9,불소화합물(F로서),0,2,,보아스환경기술
#A2110201,2.02501E+11,맑음,7,62,769.2,북,3,3.41,33,4.92,0,0,104.9,암모니아,0.9,30,,보아스환경기술
#A2110201,2.02501E+11,맑음,7,62,769.2,북,3,3.41,33,4.92,0,0,104.9,구리화합물(Cu로서),0,4,,보아스환경기술
#A2110201,2.02501E+11,맑음,7,62,769.2,북,3,3.41,33,4.92,0,0,104.9,크롬화합물(Cr로서),0,0.4,,보아스환경기술
#A2110201,2.02501E+11,맑음,7,62,769.2,북,3,3.41,33,4.92,0,0,104.9,납화합물(Pb로서),0,0.39,,보아스환경기술
#A2110201,2.02501E+11,맑음,7,62,769.2,북,3,3.41,33,4.92,0,0,104.9,카드뮴화합물(Cd로서),0,0.1,,보아스환경기술
#A2110201,2.02501E+11,맑음,7,62,769.2,북,3,3.41,33,4.92,0,0,104.9,니켈 및 그 화합물,0,1,,보아스환경기술
#A2110201,2.02501E+11,맑음,7,62,769.2,북,3,3.41,33,4.92,0,0,104.9,아연화합물(Zn로서),0,4,,보아스환경기술
#A2110201,2.02501E+11,맑음,7,62,769.2,북,3,3.41,33,4.92,0,0,104.9,비소화합물(As로서),0.017,0.25,,보아스환경기술
#A2110201,2.02501E+11,맑음,7,62,769.2,북,3,3.41,33,4.92,0,0,104.9,수은화합물(Hg로서),0.00111,0.1,,보아스환경기술
#A2110201,2.02501E+11,맑음,7,62,769.2,북,3,3.41,33,4.92,0,0,104.9,벤젠,0,2.9,,보아스환경기술
