배출구명,측정일자,기상,기온℃,습도％,기압mmHg,풍향,풍속m／sec,가스속도m／s,가스온도℃,수분함량％,실측산소농도％,표준산소농도％,배출가스유량S㎥／min,오염물질,농도,배출허용기준농도,배출허용기준체크,측정업체
#A2020182,2.02504E+11,맑음,8,41,771.3,남동,2,2.67,44,0.99,0,0,9.8,먼지,0.5,21,,보아스환경기술
#A2020182,2.02504E+11,맑음,8,41,771.3,남동,2,2.67,44,0.99,0,0,9.8,황산화물,0,140,,보아스환경기술
#A2020182,2.02504E+11,맑음,8,41,771.3,남동,2,2.67,44,0.99,0,0,9.8,염화수소,0.2,3,,보아스환경기술
#A2020182,2.02504E+11,맑음,8,41,771.3,남동,2,2.67,44,0.99,0,0,9.8,불소화합물(F로서),0,2,,보아스환경기술
#A2020182,2.02504E+11,맑음,8,41,771.3,남동,2,2.67,44,0.99,0,0,9.8,암모니아,0,30,,보아스환경기술
#A2020182,2.02504E+11,맑음,8,41,771.3,남동,2,2.67,44,0.99,0,0,9.8,구리화합물(Cu로서),0,4,,보아스환경기술
#A2020182,2.02504E+11,맑음,8,41,771.3,남동,2,2.67,44,0.99,0,0,9.8,크롬화합물(Cr로서),0,0.4,,보아스환경기술
#A2020182,2.02504E+11,맑음,8,41,771.3,남동,2,2.67,44,0.99,0,0,9.8,납화합물(Pb로서),0.01,0.39,,보아스환경기술
#A2020182,2.02504E+11,맑음,8,41,771.3,남동,2,2.67,44,0.99,0,0,9.8,카드뮴화합물(Cd로서),0,0.1,,보아스환경기술
#A2020182,2.02504E+11,맑음,8,41,771.3,남동,2,2.67,44,0.99,0,0,9.8,니켈 및 그 화합물,0,1,,보아스환경기술
#A2020182,2.02504E+11,맑음,8,41,771.3,남동,2,2.67,44,0.99,0,0,9.8,아연화합물(Zn로서),0.148,4,,보아스환경기술
#A2020182,2.02504E+11,맑음,8,41,771.3,남동,2,2.67,44,0.99,0,0,9.8,비소화합물(As로서),0.005,0.25,,보아스환경기술
#A2020182,2.02504E+11,맑음,8,41,771.3,남동,2,2.67,44,0.99,0,0,9.8,수은화합물(Hg로서),0,0.1,,보아스환경기술
#A2020182,2.02504E+11,맑음,8,41,771.3,남동,2,2.67,44,0.99,0,0,9.8,벤젠,0,2.9,,보아스환경기술
#A2020183,2.02504E+11,맑음,8,41,771.3,남동,2,2.13,25.3,3.72,0,0,6.1,먼지,1.3,21,,보아스환경기술
#A2020183,2.02504E+11,맑음,8,41,771.3,남동,2,2.13,25.3,3.72,0,0,6.1,황산화물,0,140,,보아스환경기술
